NEWID,SEQNO,INTERI,ALCNO,ADLTCLOX,ADLT_LOX,CHLDCLOX,CHLD_LOX,CLOGFTX,CLOGFTX_,QYEAR
04567074,1,4,0,300,D,300,D,0,D,20213
04567134,1,4,0,500,D,600,D,200,D,20213
04567144,2,4,0,80,D,,A,0,D,20213
04567164,1,4,0,750,D,,A,150,D,20213
04567174,3,4,0,0,D,,A,0,D,20213
04567194,4,4,0,720,D,,A,0,D,20213
04567204,1,4,0,200,D,,A,0,D,20213
04567214,1,4,0,0,D,0,D,0,D,20213
04567234,4,4,0,550,D,,A,400,D,20213
04567244,1,4,0,130,D,195,D,0,D,20213
04567254,1,4,0,90,D,,A,0,D,20213
04567284,1,4,0,0,D,,A,0,D,20213
04567314,2,4,0,80,D,,A,50,D,20213
04567334,1,4,0,0,D,,A,0,D,20213
04567434,5,4,0,0,D,,A,0,D,20213
04567514,2,4,0,3500,D,,A,0,D,20213
04567524,3,4,0,486,D,0,D,0,D,20213
04567534,3,4,0,100,D,,A,0,D,20213
04567544,1,4,0,200,D,400,D,50,D,20213
04567554,3,4,0,300,F,,A,0,D,20213
04567574,1,4,0,147,D,,A,0,D,20213
04567594,5,4,0,0,D,,A,0,D,20213
04567614,1,4,0,200,D,200,D,0,D,20213
04567634,3,4,0,4,D,,A,0,D,20213
04567644,3,4,0,150,D,300,D,0,D,20213
04567674,1,4,0,165,D,,A,0,D,20213
04567684,3,4,0,0,D,,A,0,D,20213
04567694,1,4,0,0,D,150,D,0,D,20213
04567714,1,4,0,0,D,0,D,0,D,20213
04567744,2,4,0,500,D,200,D,0,D,20213
04567774,3,4,0,100,D,,A,300,D,20213
04567834,1,4,0,0,D,,A,0,D,20213
04567864,1,4,0,100,D,,A,0,D,20213
04567894,10,4,0,35,F,0,D,0,D,20213
04567934,1,4,0,0,D,,A,0,D,20213
04567994,8,4,0,1000,D,200,D,0,D,20213
04568004,2,4,0,30,D,,A,0,D,20213
04568014,6,4,0,700,D,,A,0,D,20213
04568094,1,4,0,500,F,,A,0,D,20213
04568164,9,4,0,193,D,,A,0,D,20213
04568194,1,4,0,60,D,,A,0,D,20213
04568204,2,4,0,200,D,500,D,0,D,20213
04568214,1,4,0,0,D,,A,0,D,20213
04568254,1,4,0,0,D,,A,0,D,20213
04568264,3,4,0,200,D,500,D,0,D,20213
04568284,1,4,0,50,D,,A,0,D,20213
04568294,3,4,0,118,D,500,F,0,D,20213
04568304,6,4,0,500,D,,A,150,D,20213
04568394,2,4,0,0,D,,A,0,D,20213
04568454,3,4,0,500,D,1000,D,200,D,20213
04568484,7,4,0,52,D,,A,0,D,20213
04568494,1,4,0,0,D,,A,0,D,20213
04568524,4,4,0,450,D,,A,0,D,20213
04568544,7,4,0,300,D,500,D,0,D,20213
04568564,1,4,0,0,D,,A,0,D,20213
04568574,1,4,0,0,D,0,D,0,D,20213
04568584,1,4,0,0,D,,A,100,D,20213
04568604,1,4,0,0,D,70,D,0,D,20213
04568634,1,4,0,0,D,,A,0,D,20213
04568674,1,4,0,100,F,,A,400,F,20213
04568694,2,4,0,0,D,250,D,0,D,20213
04568704,1,4,0,200,D,,A,0,D,20213
04568764,1,4,0,60,D,,A,0,D,20213
04568794,2,4,0,0,D,,A,0,D,20213
04568804,3,4,0,125,D,,A,0,D,20213
04568814,2,4,0,250,D,,A,0,D,20213
04568844,4,4,0,300,D,700,D,0,D,20213
04568864,1,4,0,0,D,,A,0,D,20213
04568944,1,4,0,0,D,,A,0,D,20213
04568994,1,4,0,0,D,,A,0,D,20213
04569014,2,4,0,630,D,,A,0,D,20213
04569034,3,4,0,150,D,,A,0,D,20213
04569044,5,4,0,600,D,,A,0,D,20213
04569074,1,4,0,0,D,,A,0,D,20213
04569094,1,4,0,0,D,,A,0,D,20213
04569134,1,4,0,0,D,,A,0,D,20213
04569154,2,4,0,0,D,,A,0,D,20213
04569164,4,4,0,500,D,,A,0,D,20213
04569174,1,4,0,75,D,,A,0,D,20213
04569194,3,4,0,500,D,200,D,350,D,20213
04569254,2,4,0,740,D,,A,0,D,20213
04569264,4,4,0,0,D,,A,0,D,20213
04569274,1,4,0,200,D,,A,0,D,20213
04569314,2,4,0,150,D,300,D,0,D,20213
04569334,1,4,0,200,D,,A,0,D,20213
04569344,2,4,0,50,D,60,D,0,D,20213
04569364,1,4,0,0,D,,A,0,D,20213
04569454,5,4,0,0,D,100,D,0,D,20213
04569474,1,4,0,0,D,550,D,0,D,20213
04569514,2,4,0,100,D,,A,200,D,20213
04569564,2,4,0,0,D,,A,0,D,20213
04569584,1,4,0,0,D,20,D,0,D,20213
04569604,1,4,0,0,D,,A,0,D,20213
04569614,2,4,0,50,D,,A,0,D,20213
04569624,1,4,0,200,D,200,D,0,D,20213
04569644,4,4,0,200,D,,A,200,D,20213
04569694,2,4,0,350,D,,A,125,D,20213
04569724,2,4,0,300,D,,A,0,D,20213
04569824,4,4,0,220,D,150,D,0,D,20213
04569834,4,4,0,33,D,,A,0,D,20213
04569904,4,4,0,0,D,,A,0,D,20213
04569924,2,4,0,120,D,200,D,0,D,20213
04569994,5,4,0,150,D,150,D,0,D,20213
04570034,1,4,0,100,D,,A,0,D,20213
04570064,7,4,0,500,D,,A,300,D,20213
04570094,1,4,0,0,D,,A,0,D,20213
04570104,2,4,0,300,D,,A,0,D,20213
04570124,3,4,0,200,D,50,D,100,D,20213
04570164,1,4,0,0,D,0,D,0,D,20213
04570214,1,4,0,0,D,350,D,0,D,20213
04570224,2,4,0,0,D,,A,0,D,20213
04570244,1,4,0,0,D,,A,0,D,20213
04570254,1,4,0,0,D,,A,0,D,20213
04570304,1,4,0,0,D,,A,0,D,20213
04570324,1,4,0,15,D,,A,0,D,20213
04570334,1,4,0,0,D,,A,0,D,20213
04570354,2,4,0,60,D,,A,0,D,20213
04570384,1,4,0,325,D,,A,0,D,20213
04570394,3,4,0,300,D,350,D,0,D,20213
04570404,1,4,0,600,F,,A,250,F,20213
04570434,4,4,0,46,D,,A,0,D,20213
04570444,1,4,0,0,D,,A,0,D,20213
04570454,2,4,0,50,D,,A,0,D,20213
04570464,1,4,0,65,D,50,D,0,D,20213
04570484,7,4,0,230,D,70,D,0,D,20213
04570514,3,4,0,0,D,,A,0,D,20213
04570524,3,4,0,50,F,300,F,0,D,20213
04570614,2,4,0,200,D,,A,0,D,20213
04570634,1,4,0,0,D,,A,0,D,20213
04570644,2,4,0,400,D,450,D,0,D,20213
04570674,4,4,0,0,D,200,D,0,D,20213
04570694,3,4,0,400,D,250,D,50,D,20213
04570704,5,4,0,200,D,0,D,0,D,20213
04570754,3,4,0,200,D,600,D,0,D,20213
04570784,3,4,0,1000,D,,A,0,D,20213
04570794,1,4,0,0,D,,A,0,D,20213
04570804,1,4,0,0,D,,A,0,D,20213
04570824,8,4,0,2227,D,,A,0,D,20213
04570854,6,4,0,50,D,200,D,50,D,20213
04570864,4,4,0,75,D,,A,0,D,20213
04570874,9,4,0,160,D,200,D,0,D,20213
04570884,1,4,0,0,D,,A,0,D,20213
04570904,1,4,0,0,D,150,D,0,D,20213
04570914,2,4,0,0,D,,A,0,D,20213
04570944,2,4,0,300,D,,A,0,D,20213
04570964,2,4,0,150,D,,A,0,D,20213
04570974,1,4,0,0,D,,A,0,D,20213
04571034,1,4,0,0,D,,A,0,D,20213
04571064,1,4,0,0,D,,A,0,D,20213
04571074,3,4,0,15,D,,A,20,D,20213
04571134,1,4,0,0,D,,A,0,D,20213
04571184,2,4,0,60,D,,A,60,D,20213
04571194,1,4,0,400,D,,A,0,D,20213
04571214,1,4,0,11,D,,A,0,D,20213
04571254,1,4,0,600,D,355,D,0,D,20213
04571264,2,4,0,100,D,,A,0,D,20213
04571314,1,4,0,150,D,,A,0,D,20213
04571344,5,4,0,150,D,0,D,0,D,20213
04571354,2,4,0,0,D,300,D,0,D,20213
04571374,1,4,0,0,D,0,D,0,D,20213
04571414,3,4,0,0,D,,A,0,D,20213
04571424,1,4,0,450,D,,A,0,D,20213
04571434,3,4,0,0,D,,A,0,D,20213
04571454,2,4,0,0,D,,A,250,D,20213
04571494,6,4,0,0,D,,A,60,D,20213
04571504,17,4,0,250,D,,A,0,D,20213
04571534,1,4,0,85,D,,A,0,D,20213
04571544,2,4,0,100,D,500,D,0,D,20213
04571554,6,4,0,500,D,,A,80,D,20213
04571614,1,4,0,0,D,,A,0,D,20213
04571634,3,4,0,300,D,150,D,0,D,20213
04571674,2,4,0,0,D,0,D,0,D,20213
04571694,2,4,0,200,D,60,D,0,D,20213
04571704,2,4,0,500,D,200,D,0,D,20213
04571754,1,4,0,300,D,200,D,0,D,20213
04571764,4,4,0,500,D,600,D,400,D,20213
04571784,2,4,0,0,D,,A,0,D,20213
04571804,1,4,0,0,D,0,D,0,D,20213
04571834,4,4,0,258,D,,A,0,D,20213
04571844,1,4,0,60,D,,A,0,D,20213
04571854,3,4,0,24,D,,A,0,D,20213
04571864,2,4,0,0,D,300,D,0,D,20213
04571884,2,4,0,50,D,100,D,0,D,20213
04571914,1,4,0,0,D,,A,0,D,20213
04571934,4,4,0,0,D,,A,0,D,20213
04571954,1,4,0,60,D,0,D,0,D,20213
04571964,3,4,0,0,D,,A,650,D,20213
04571974,1,4,0,100,D,600,D,0,D,20213
04572024,1,4,0,0,D,80,D,0,D,20213
04572034,1,4,0,50,D,400,D,0,D,20213
04572074,2,4,0,600,D,300,D,0,D,20213
04572084,2,4,0,65,D,,A,0,D,20213
04572094,1,4,0,120,D,,A,0,D,20213
04572104,1,4,0,0,D,,A,0,D,20213
04572194,1,4,0,600,D,,A,400,D,20213
04572244,2,4,0,100,D,,A,0,D,20213
04572364,1,4,0,200,D,,A,0,D,20213
04572394,2,4,0,320,D,,A,0,D,20213
04572404,1,4,0,0,D,,A,0,D,20213
04572414,1,4,0,360,D,,A,0,D,20213
04572424,4,4,0,755,D,,A,110,D,20213
04572444,1,4,0,580,D,,A,0,D,20213
04572454,3,4,0,400,D,100,D,0,D,20213
04572474,2,4,0,200,D,,A,0,D,20213
04572494,1,4,0,280,D,,A,0,D,20213
04572504,2,4,0,200,D,,A,0,D,20213
04572564,2,4,0,1500,D,600,D,0,D,20213
04572574,10,4,0,400,D,,A,150,D,20213
04572594,1,4,0,60,D,,A,0,D,20213
04572634,1,4,0,100,D,,A,0,D,20213
04572644,4,4,0,200,D,,A,0,D,20213
04572654,2,4,0,50,D,,A,0,D,20213
04572664,1,4,0,50,D,400,D,0,D,20213
04572674,4,4,0,23,D,,A,0,D,20213
04572684,3,4,0,0,D,0,D,0,D,20213
04572694,2,4,0,400,D,,A,0,D,20213
04572724,1,4,0,0,D,,A,0,D,20213
04572804,1,4,0,0,D,,A,46,D,20213
04572844,1,4,0,100,D,606,D,0,D,20213
04572854,1,4,0,0,D,,A,0,D,20213
04572894,4,4,0,250,D,,A,300,D,20213
04572904,1,4,0,0,D,,A,0,D,20213
04572974,1,4,0,0,D,,A,0,D,20213
04572994,2,4,0,100,D,,A,0,D,20213
04573004,2,4,0,0,D,300,D,0,D,20213
04573034,3,4,0,450,D,,A,0,D,20213
04573054,2,4,0,140,D,,A,40,D,20213
04573084,2,4,0,0,D,0,D,0,D,20213
04573114,2,4,0,0,D,250,D,0,D,20213
04573164,1,4,0,150,D,,A,0,D,20213
04573194,4,4,0,500,D,400,D,0,D,20213
04573274,5,4,0,350,D,,A,0,D,20213
04573294,6,4,0,100,F,,A,100,F,20213
04573314,4,4,0,1100,D,,A,0,D,20213
04573344,1,4,0,100,D,,A,0,D,20213
04573354,2,4,0,60,D,100,D,30,D,20213
04573364,1,4,0,0,D,,A,0,D,20213
04573424,2,4,0,400,D,,A,30,D,20213
04573434,2,4,0,200,D,,A,0,D,20213
04573454,6,4,0,0,D,,A,0,D,20213
04573494,1,4,0,300,D,,A,50,D,20213
04573524,1,4,0,0,D,500,D,0,D,20213
04573554,7,4,0,336,D,,A,0,D,20213
04573574,3,4,0,150,D,550,D,0,D,20213
04573624,3,4,0,500,D,350,D,300,D,20213
04573674,1,4,0,0,D,,A,0,D,20213
04573724,2,4,0,0,D,,A,0,D,20213
04573784,2,4,0,900,D,,A,0,D,20213
04573814,1,4,0,0,D,,A,0,D,20213
04573834,1,4,0,0,D,,A,0,D,20213
04573884,1,4,0,100,D,,A,0,D,20213
04573974,1,4,0,150,D,300,D,0,D,20213
04573984,6,4,0,1000,D,,A,0,D,20213
04574034,1,4,0,0,D,,A,0,D,20213
04574044,1,4,0,400,D,,A,0,D,20213
04574084,1,4,0,0,D,,A,0,D,20213
04574134,3,4,0,0,D,1200,D,0,D,20213
04574144,1,4,0,0,D,,A,0,D,20213
04574164,2,4,0,200,D,,A,0,D,20213
04574174,2,4,0,200,D,,A,0,D,20213
04574184,1,4,0,0,D,,A,0,D,20213
04574264,1,4,0,50,D,,A,0,D,20213
04574284,1,4,0,0,D,,A,0,D,20213
04574294,1,4,0,696,D,,A,0,D,20213
04574314,1,4,0,100,D,150,D,0,D,20213
04574324,1,4,0,300,D,290,D,0,D,20213
04574384,3,4,0,50,D,,A,20,D,20213
04574394,1,4,0,50,D,,A,0,D,20213
04574424,1,4,0,300,D,75,D,0,D,20213
04574434,1,4,0,0,D,,A,0,D,20213
04574484,1,4,0,60,D,,A,0,D,20213
04574564,8,4,0,300,D,100,D,100,D,20213
04574604,2,4,0,0,D,,A,0,D,20213
04574624,3,4,0,40,D,30,D,0,D,20213
04574644,1,4,0,55,D,,A,0,D,20213
04574684,2,4,0,0,D,500,D,0,D,20213
04574694,1,4,0,75,D,,A,0,D,20213
04574704,3,4,0,0,D,,A,0,D,20213
04574714,4,4,0,350,D,150,D,30,D,20213
04574734,3,4,0,0,D,0,D,0,D,20213
04574804,2,4,0,2500,D,,A,500,D,20213
04574824,1,4,0,0,D,,A,0,D,20213
04574834,1,4,0,150,D,,A,0,D,20213
04574844,1,4,0,500,D,,A,400,D,20213
04574904,1,4,0,0,D,,A,0,D,20213
04574914,5,4,0,200,D,200,D,0,D,20213
04574924,15,4,0,30,D,50,D,0,D,20213
04575034,1,4,0,600,D,,A,0,D,20213
04575044,1,4,0,40,D,250,D,0,D,20213
04575054,5,4,0,200,D,95,F,0,D,20213
04575064,2,4,0,100,D,100,D,0,D,20213
04575084,2,4,0,75,D,,A,0,D,20213
04575124,2,4,0,196,D,631,D,0,D,20213
04575154,2,4,0,300,D,,A,0,D,20213
04575174,1,4,0,140,D,,A,0,D,20213
04575194,9,4,0,1057,D,,A,0,D,20213
04575264,5,4,0,550,D,200,D,0,D,20213
04575304,2,4,0,0,D,60,D,0,D,20213
04575314,2,4,0,260,D,,A,0,D,20213
04575324,12,4,0,195,D,,A,0,D,20213
04575344,1,4,0,400,D,,A,0,D,20213
04575384,1,4,0,0,D,,A,50,D,20213
04575424,2,4,0,150,D,1400,D,0,D,20213
04575484,1,4,0,0,D,,A,0,D,20213
04575494,1,4,0,0,D,,A,0,D,20213
04575504,3,4,0,2500,D,200,D,0,D,20213
04575514,1,4,0,30,D,,A,0,D,20213
04575524,2,4,0,0,D,,A,0,D,20213
04575534,1,4,0,750,D,,A,200,D,20213
04575554,1,4,0,200,D,200,D,0,D,20213
04575564,1,4,0,1000,D,500,D,1500,D,20213
04575594,1,4,0,100,D,,A,0,D,20213
04575604,3,4,0,350,D,,A,0,D,20213
04575614,2,4,0,40,D,200,D,0,D,20213
04575624,3,4,0,300,D,,A,0,D,20213
04575644,1,4,0,0,D,,A,0,D,20213
04575684,2,4,0,0,D,,A,0,D,20213
04575704,2,4,0,450,D,,A,0,D,20213
04575734,1,4,0,250,D,100,D,0,D,20213
04575754,1,4,0,1200,D,,A,0,D,20213
04575764,1,4,0,0,D,,A,0,D,20213
04575794,1,4,0,95,D,,A,0,D,20213
04575814,1,4,0,28,D,,A,0,D,20213
04575864,1,4,0,400,D,,A,200,D,20213
04575884,7,4,0,40,D,500,D,0,D,20213
04575894,1,4,0,500,D,,A,40,D,20213
04575914,2,4,0,500,D,,A,600,D,20213
04575934,2,4,0,300,D,350,D,0,D,20213
04575974,2,4,0,0,D,,A,0,D,20213
04575994,1,4,0,256,D,189,D,53,D,20213
04576004,3,4,0,300,D,,A,0,D,20213
04576014,1,4,0,74,D,,A,0,D,20213
04576034,1,4,0,0,D,0,D,0,D,20213
04576074,3,4,0,100,D,,A,0,D,20213
04576104,1,4,0,100,D,,A,0,D,20213
04576134,1,4,0,200,D,,A,0,D,20213
04576144,1,4,0,0,D,,A,0,D,20213
04576184,1,4,0,350,D,480,D,0,D,20213
04576224,4,4,0,500,D,1200,D,500,D,20213
04576274,3,4,0,1802,D,0,D,0,D,20213
04576294,1,4,0,600,D,0,D,0,D,20213
04576314,1,4,0,0,D,,A,0,D,20213
04576324,2,4,0,500,D,,A,0,D,20213
04576334,1,4,0,200,D,,A,0,D,20213
04576354,1,4,0,0,D,,A,0,D,20213
04576364,4,4,0,229,D,508,D,0,D,20213
04576404,1,4,0,100,D,,A,0,D,20213
04576434,1,4,0,0,D,0,D,0,D,20213
04576444,2,4,0,50,D,,A,0,D,20213
04576514,3,4,0,1100,D,,A,240,D,20213
04576524,1,4,0,140,D,,A,0,D,20213
04576594,2,4,0,200,D,,A,0,D,20213
04576614,3,4,0,188,D,,A,0,D,20213
04576624,3,4,0,200,D,,A,0,D,20213
04576634,2,4,0,300,D,,A,0,D,20213
04576644,1,4,0,100,D,,A,0,D,20213
04576664,1,4,0,300,D,,A,0,D,20213
04576704,1,4,0,0,D,,A,0,D,20213
04576714,9,4,0,400,D,,A,0,D,20213
04576754,1,4,0,75,D,,A,100,D,20213
04576784,1,4,0,250,D,,A,0,D,20213
04576794,1,4,0,175,D,,A,0,D,20213
04576834,1,4,0,50,D,,A,0,D,20213
04576924,1,4,0,120,D,,A,0,D,20213
04576944,2,4,0,250,D,250,D,0,D,20213
04576964,1,4,0,0,D,,A,0,D,20213
04576984,1,4,0,29,D,,A,0,D,20213
04577014,1,4,0,150,D,,A,0,D,20213
04577024,1,4,0,0,D,,A,0,D,20213
04577124,2,4,0,100,D,300,D,0,D,20213
04577134,2,4,0,300,D,,A,0,D,20213
04577144,2,4,0,400,D,,A,0,D,20213
04577154,1,4,0,0,D,,A,0,D,20213
04577174,2,4,0,0,D,,A,0,D,20213
04577194,5,4,0,500,D,,A,50,D,20213
04577214,1,4,0,300,D,,A,0,D,20213
04577224,1,4,0,0,D,0,D,0,D,20213
04577234,1,4,0,800,D,,A,300,D,20213
04577244,1,4,0,430,D,,A,0,D,20213
04577254,5,4,0,500,D,200,D,100,D,20213
04577294,1,4,0,150,D,,A,0,D,20213
04577334,1,4,0,0,D,,A,0,D,20213
04577404,1,4,0,0,D,,A,0,D,20213
04577454,3,4,0,1000,D,,A,60,D,20213
04577494,1,4,0,0,D,,A,0,D,20213
04577564,1,4,0,0,D,,A,0,D,20213
04577614,2,4,0,0,D,,A,0,D,20213
04577654,1,4,0,70,D,,A,0,D,20213
04577674,4,4,0,100,D,,A,0,D,20213
04577734,2,4,0,500,D,,A,100,D,20213
04577784,3,4,0,90,D,0,D,0,D,20213
04577874,1,4,0,100,D,,A,0,D,20213
04577884,3,4,0,100,D,,A,400,D,20213
04577904,5,4,0,300,D,,A,0,D,20213
04577944,1,4,0,0,D,,A,0,D,20213
04577954,3,4,0,150,D,,A,0,D,20213
04577974,1,4,0,200,D,,A,0,D,20213
04577984,1,4,0,0,D,0,D,0,D,20213
04577994,2,4,0,0,D,,A,0,D,20213
04578014,2,4,0,250,D,,A,50,D,20213
04578024,1,4,0,0,D,500,D,0,D,20213
04578094,3,4,0,0,D,,A,350,D,20213
04578114,1,4,0,0,D,,A,0,D,20213
04578164,2,4,0,0,D,,A,0,D,20213
04578174,1,4,0,200,D,,A,0,D,20213
04578234,1,4,0,200,D,,A,0,D,20213
04578274,1,4,0,0,D,,A,0,D,20213
04578364,3,4,0,6,D,,A,0,D,20213
04578414,1,4,0,200,D,600,D,0,D,20213
04578464,1,4,0,300,D,150,D,0,D,20213
04578504,1,4,0,100,D,,A,0,D,20213
04578534,1,4,0,200,D,150,D,0,D,20213
04578554,2,4,0,0,D,,A,0,D,20213
04578614,3,4,0,500,D,500,D,500,D,20213
04578624,2,4,0,250,D,700,D,0,D,20213
04578694,5,4,0,20,D,,A,0,D,20213
04578734,3,4,0,100,D,600,D,0,D,20213
04578754,3,4,0,100,D,,A,0,D,20213
04578764,5,4,0,500,D,,A,0,D,20213
04578774,2,4,0,500,D,300,D,0,D,20213
04578804,1,4,0,0,D,70,D,70,D,20213
04578814,2,4,0,0,D,102,D,0,D,20213
04578824,2,4,0,300,D,150,D,0,D,20213
04578834,2,4,0,500,D,,A,75,D,20213
04578874,6,4,0,480,D,165,D,50,D,20213
04579014,3,4,0,420,D,,A,0,D,20213
04579024,1,4,0,0,D,,A,0,D,20213
04579054,12,4,0,350,D,350,D,0,D,20213
04579064,2,4,0,0,D,,A,0,D,20213
04579074,1,4,0,0,D,200,D,0,D,20213
04579114,4,4,0,300,D,,A,0,D,20213
04579164,1,4,0,200,D,,A,150,D,20213
04579174,1,4,0,0,D,,A,0,D,20213
04579194,1,4,0,150,D,,A,65,D,20213
04579224,5,4,0,0,D,,A,0,D,20213
04579244,1,4,0,0,D,,A,0,D,20213
04579284,2,4,0,200,D,,A,0,D,20213
04579294,5,4,0,600,D,,A,0,D,20213
04579304,2,4,0,100,D,200,D,0,D,20213
04579314,2,4,0,40,D,,A,0,D,20213
04579334,2,4,0,200,D,250,D,0,D,20213
04579344,2,4,0,15,D,,A,0,D,20213
04579364,2,4,0,0,D,,A,0,D,20213
04579384,4,4,0,760,D,650,D,0,D,20213
04579394,1,4,0,0,D,,A,0,D,20213
04579404,2,4,0,350,D,,A,0,D,20213
04579444,1,4,0,9,D,,A,0,D,20213
04579464,1,4,0,30,F,,A,60,F,20213
04609843,3,3,0,300,D,,A,0,D,20213
04609853,2,3,0,50,D,0,D,0,D,20213
04609873,3,3,0,100,D,,A,0,D,20213
04609934,1,4,0,300,D,350,D,0,D,20213
04609943,1,3,0,0,D,,A,0,D,20213
04609953,1,3,0,0,D,,A,0,D,20213
04610003,1,3,0,500,D,,A,0,D,20213
04610013,1,3,0,0,D,,A,0,D,20213
04610033,5,3,0,66,D,,A,75,D,20213
04610043,1,3,0,0,D,,A,0,D,20213
04610073,1,3,0,175,D,,A,0,D,20213
04610083,2,3,0,90,D,,A,0,D,20213
04610093,1,3,0,0,D,,A,0,D,20213
04610103,1,3,0,400,D,,A,125,D,20213
04610223,2,3,0,120,D,0,D,0,D,20213
04610243,5,3,0,195,F,150,F,200,F,20213
04610283,6,3,0,200,D,,A,0,D,20213
04610293,1,3,0,500,D,,A,500,D,20213
04610323,7,3,0,537,D,,A,0,D,20213
04610333,1,3,0,0,D,,A,0,D,20213
04610383,3,3,0,1600,D,,A,0,D,20213
04610393,3,3,0,300,D,,A,900,D,20213
04610403,1,3,0,0,D,300,D,0,D,20213
04610423,1,3,0,0,D,0,D,0,D,20213
04610433,1,3,0,0,D,,A,0,D,20213
04610463,5,3,0,100,D,,A,0,D,20213
04610473,1,3,0,250,D,,A,0,D,20213
04610513,1,3,0,0,D,,A,12,D,20213
04610533,1,3,0,180,D,,A,0,D,20213
04610553,7,3,0,0,D,,A,0,D,20213
04610583,5,3,0,86,D,,A,0,D,20213
04610633,2,3,0,100,D,100,D,0,D,20213
04610653,1,3,0,0,D,,A,0,D,20213
04610693,3,3,0,0,D,450,D,0,D,20213
04610703,1,3,0,100,D,,A,0,D,20213
04610713,1,3,0,0,D,,A,0,D,20213
04610733,3,3,0,1000,D,,A,0,D,20213
04610803,1,3,0,25,D,,A,0,D,20213
04610853,2,3,0,0,D,,A,0,D,20213
04610863,2,3,0,0,D,,A,0,D,20213
04610953,2,3,0,40,D,,A,30,D,20213
04610963,1,3,0,0,D,,A,0,D,20213
04610973,1,3,0,0,D,0,D,0,D,20213
04610993,2,3,0,200,D,300,D,0,D,20213
04611033,2,3,0,440,D,,A,0,D,20213
04611053,1,3,0,100,D,300,D,0,D,20213
04611103,1,3,0,0,D,0,D,0,D,20213
04611153,1,3,0,0,D,,A,0,D,20213
04611163,6,3,0,15,D,,A,15,D,20213
04611173,1,3,0,0,D,0,D,0,D,20213
04611193,2,3,0,600,D,1000,D,0,D,20213
04611203,3,3,0,125,D,,A,0,D,20213
04611293,1,3,0,0,D,,A,0,D,20213
04611313,1,3,0,0,D,,A,0,D,20213
04611353,5,3,0,400,D,,A,200,D,20213
04611383,1,3,0,295,D,300,D,0,D,20213
04611393,3,3,0,0,D,,A,0,D,20213
04611413,1,3,0,140,D,,A,0,D,20213
04611433,1,3,0,0,D,0,D,0,D,20213
04611473,1,3,0,60,D,,A,0,D,20213
04611503,4,3,0,600,D,,A,0,D,20213
04611513,1,3,0,500,D,,A,250,D,20213
04611543,6,3,0,350,D,0,D,0,D,20213
04611573,2,3,0,100,D,,A,0,D,20213
04611593,3,3,0,0,D,95,D,0,D,20213
04611673,1,3,0,300,D,,A,0,D,20213
04611683,2,3,0,0,D,364,D,0,D,20213
04611693,2,3,0,0,D,,A,0,D,20213
04611703,1,3,0,30,D,,A,0,D,20213
04611713,2,3,0,22,D,,A,0,D,20213
04611733,1,3,0,0,D,0,D,0,D,20213
04611793,4,3,0,51,D,,A,0,D,20213
04611823,1,3,0,100,D,,A,0,D,20213
04611833,3,3,0,200,D,1000,D,0,D,20213
04611863,1,3,0,0,D,,A,0,D,20213
04611903,1,3,0,0,D,,A,120,D,20213
04611933,1,3,0,0,D,,A,0,D,20213
04611973,2,3,0,105,D,,A,0,D,20213
04611983,3,3,0,500,D,,A,0,D,20213
04612013,1,3,0,75,D,,A,0,D,20213
04612023,1,3,0,1000,D,,A,500,D,20213
04612063,1,3,0,0,D,,A,0,D,20213
04612133,1,3,0,0,D,,A,0,D,20213
04612143,8,3,0,65,D,85,D,0,D,20213
04612163,1,3,0,0,D,0,D,0,D,20213
04612203,1,3,0,60,D,0,D,0,D,20213
04612273,4,3,0,300,D,400,D,0,D,20213
04612283,1,3,0,200,D,,A,0,D,20213
04612333,1,3,0,100,D,,A,0,D,20213
04612353,2,3,0,150,D,,A,0,D,20213
04612443,1,3,0,50,D,,A,0,D,20213
04612523,3,3,0,2000,D,,A,400,F,20213
04612543,2,3,0,0,D,89,D,0,D,20213
04612563,1,3,0,60,D,20,D,0,D,20213
04612623,6,3,0,300,D,,A,20,D,20213
04612633,4,3,0,300,D,518,D,0,D,20213
04612683,2,3,0,22,D,,A,0,D,20213
04612703,1,3,0,2092,D,,A,0,D,20213
04612733,1,3,0,1428,D,0,D,0,D,20213
04612743,2,3,0,200,D,100,D,0,D,20213
04612793,1,3,0,100,D,350,D,0,D,20213
04612803,2,3,0,0,D,,A,0,D,20213
04612813,2,3,0,65,D,210,D,0,D,20213
04612823,2,3,0,100,D,100,D,0,D,20213
04612873,1,3,0,100,D,150,D,0,D,20213
04612884,1,4,0,0,D,,A,0,D,20213
04612923,1,3,0,0,D,0,D,0,D,20213
04612963,1,3,0,0,D,,A,0,D,20213
04612983,2,3,0,40,D,200,D,0,D,20213
04612993,1,3,0,1180,D,,A,0,D,20213
04613043,2,3,0,638,D,,A,0,D,20213
04613143,2,3,0,150,D,,A,150,D,20213
04613223,1,3,0,0,D,,A,0,D,20213
04613283,1,3,0,0,D,0,D,0,D,20213
04613303,2,3,0,400,D,,A,0,D,20213
04613313,2,3,0,235,D,,A,55,D,20213
04613343,4,3,0,400,D,200,D,0,D,20213
04613393,3,3,0,60,D,,A,0,D,20213
04613403,2,3,0,700,D,,A,0,D,20213
04613413,1,3,0,300,D,150,D,0,D,20213
04613423,1,3,0,0,D,,A,0,D,20213
04613433,3,3,0,200,D,,A,0,D,20213
04613483,4,3,0,80,D,,A,0,D,20213
